fleet,fleet_short,budget_ms_per_token,crossover_footprint_tokens,crossover_footprint_tokens_min,crossover_footprint_tokens_max,resident_footprint_tokens,resident_footprint_tokens_min,resident_footprint_tokens_max,resident_footprint_p25,resident_footprint_p75,pace_binding_predicted_pct,pace_binding_predicted_pct_min,pace_binding_predicted_pct_max,pace_binding_counted_pct,pace_binding_counted_pct_min,pace_binding_counted_pct_max,kv_pool_tokens,kv_pool_source,sharing_ratio_s,sharing_ratio_s_min,sharing_ratio_s_max,rho_prefill_per_output_token,rho_min,rho_max,c0_ms,c_kv_ms_per_token,c_n_ms_per_request,prefill_rate_tok_per_ms,n_repeats,n_instance_scrapes,n_sole_infeasible_evals,load_window_s,band_definition,scoring_rule
"4 x Llama-3.1-70B, TP=2",70B x4,112,2026.47,928.217,3127.81,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,112.5,2014.59,922.981,3109.11,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,113,2002.84,917.804,3090.63,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,113.5,1991.24,912.684,3072.37,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,114,1979.77,907.622,3054.33,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,114.5,1968.43,902.615,3036.5,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,115,1957.21,897.663,3018.87,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,115.5,1946.13,892.765,3001.45,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,116,1935.17,887.921,2984.23,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,116.5,1924.33,883.128,2967.2,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,117,1913.62,878.387,2950.37,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,117.5,1903.02,873.697,2933.73,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,118,1892.54,869.057,2917.27,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,118.5,1882.17,864.465,2901,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,119,1871.92,859.922,2884.91,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,119.5,1861.77,855.426,2868.99,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,120,1851.74,850.977,2853.25,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,120.5,1841.82,846.575,2837.69,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,121,1832,842.217,2822.29,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,121.5,1822.28,837.904,2807.06,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,122,1812.67,833.635,2791.99,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,122.5,1803.16,829.41,2777.08,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,123,1793.74,825.226,2762.33,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,123.5,1784.43,821.085,2747.73,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,124,1775.21,816.986,2733.29,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,124.5,1766.09,812.927,2719,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,125,1757.06,808.908,2704.86,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,125.5,1748.12,804.929,2690.87,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,126,1739.27,800.988,2677.02,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,126.5,1730.51,797.086,2663.31,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,127,1721.84,793.222,2649.74,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,127.5,1713.25,789.395,2636.31,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,128,1704.75,785.605,2623.01,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,128.5,1696.34,781.851,2609.85,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,129,1688.01,778.133,2596.82,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,129.5,1679.75,774.45,2583.92,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,130,1671.58,770.802,2571.14,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,130.5,1663.49,767.188,2558.49,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,131,1655.48,763.607,2545.97,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,131.5,1647.54,760.06,2533.57,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,132,1639.68,756.546,2521.29,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,132.5,1631.89,753.064,2509.12,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,133,1624.18,749.614,2497.07,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,133.5,1616.54,746.196,2485.14,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,134,1608.97,742.808,2473.32,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,134.5,1601.47,739.451,2461.62,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,135,1594.04,736.124,2450.02,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,135.5,1586.68,732.828,2438.53,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,136,1579.39,729.56,2427.15,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,136.5,1572.16,726.322,2415.88,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,137,1565,723.112,2404.71,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,137.5,1557.9,719.93,2393.64,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,138,1550.87,716.776,2382.68,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,138.5,1543.91,713.65,2371.81,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,139,1537,710.551,2361.04,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,139.5,1530.16,707.479,2350.37,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
